user_id,group
93a7553370,A
93a784e041,A
93a7f079ef,B
93a9ae5ea8,B
93aa3984ce,B
93aae877d7,B
93ab3a510e,B
93ab3d38cb,A
93ac28411e,A
93ad7c2732,B
93adabf89d,A
93af87f490,A
93b03e5a53,B
93b07ad926,B
93b07ccd49,B
93b1665e42,A
93b1f55e78,A
93b30b9cc9,A
93b486b91e,A
93b5883eeb,A
93b5d33122,B
93b6fe6a03,B
93b70d617e,A
93b72a978f,A
93b808718a,B
93b9cbe83f,B
93bb6f486d,A
93bba911a4,A
93bc6d33d5,A
93bd9d1664,B
93bf36a571,B
93bf72aed6,B
93c07daec2,B
93c0850116,A
93c1813b59,B
93c1908783,A
93c1a9affe,A
93c2d3c727,A
93c2f61455,A
93c45dec07,A
93c49ca32c,B
93c586caa9,B
93c5b495ab,A
93c5bdadd7,A
93c5d0f186,B
93c5f92a83,B
93c6d628a5,A
93c741cf40,B
93c79198e1,A
93c94f4dfc,B
93cc3459dc,B
93cc4aa6b5,A
93cebc035c,B
93cecf5c44,B
93cee70b34,B
93cfe08914,B
93d01269d5,B
93d04f5ecd,B
93d0c91096,A
93d10ce698,B
93d17e94d4,B
93d33b4923,B
93d3c96d4b,A
93d40e428c,B
93d5653cd8,A
93d6156767,B
93d677ae6f,A
93d6b76567,B
93d799c8b7,B
93d7feba6a,A
93d95b7f20,B
93d9a15551,A
93d9ad878f,A
93d9daeb11,A
93da2608f6,B
93da7306c7,A
93db1c18b8,B
93db55080a,B
93dc36c3b3,B
93dea27878,B
93decb56ec,B
93df027eef,A
93e05cb60b,A
93e170d8b4,B
93e20243af,B
93e207781f,B
93e36d4019,A
93e3b59291,B
93e41b56f5,A
93e41edd8f,B
93e4e9ae13,B
93e626116d,B
93e65b7cb0,A
93e65ce584,B
93e665d709,A
93e6e3f7bb,A
93e70d5c2c,B
93e74d4a79,A
93e78b0293,A
93e93adf81,B
93e94379a1,B
93e972f388,A
93e9b4270c,A
93e9cb0896,A
93eacddedc,B
93eafe5449,B
93eb0776c2,B
93eb21737e,B
93eb27e109,A
93ed4dfc9b,B
93ee93bd09,A
93ef786a05,B
93ef8e51a1,B
93eff65ee2,B
93f09736a4,A
93f145d6c2,A
93f2b3f4d2,A
93f36f1cc9,A
93f62c9dbe,A
93f72f04e0,A
93f8a4a134,B
93f910b4fb,B
93f93cb3b7,A
93f96106fd,B
93fa8b39a2,B
93fb311f53,A
93fb888752,A
93fc04b1af,B
93fe652be0,A
93feacc68a,A
93fec021b3,B
93ff802ff1,A
93fffef6a3,A
940059f4a7,A
9400a3018a,A
9400c0ef3e,B
9400d93277,A
940142da5a,A
94015423bb,B
94027a7adc,A
9402c4eae5,B
9402fc6235,B
94033feb3a,B
94043e79c7,B
94056959ba,B
9405895006,A
94066e5be9,B
9406d84b59,B
94074cda0d,A
940a1fe652,B
940a40df5f,B
940b9ae679,A
940c5a2511,A
940d50f1a6,B
940f221263,A
940f35a063,A
94101379c0,B
9410a26a7c,A
9410cd8ec0,A
9411695baa,A
941180a29a,B
9412b1fac4,A
94133601e1,B
9413672de6,B
94139fda41,B
9413bb4b05,B
94146148be,A
941465b4b9,A
94152d34d3,A
941554a45a,A
941560ce46,B
9415a0c11e,B
9416d30c84,A
9417366c25,A
94177c557f,B
9418910dd4,B
9418de818c,B
9419089cfe,B
941a0239f3,B
941a18513b,B
941a3fb939,B
941ab52a53,A
941c86de8c,B
941c99b864,B
941d530f9c,A
941f2da3d0,B
941f6bbc95,A
94200b5f46,B
94205327eb,B
94205db410,B
9420e4e834,A
9420f68266,B
94233c1fe4,B
9423d672da,B
942411141d,A
942463a3a3,B
942464d1d8,A
94246d4920,A
9425dd7bfb,A
9426cdc6e8,A
9428406868,B
94294ed3d9,A
94295df522,B
942aedade7,B
942bf3d26d,B
942c74f9c8,B
942d128f20,B
942d9730d4,B
942dbeb7c3,B
942e65f0b0,B
942f45487c,A
942f608428,A
942fcf5a97,A
9431788fe1,B
94325d0d91,B
9433c03553,A
9434811078,B
94348f31d6,B
9435f879ae,A
9436037967,B
9436f61c6b,B
9438260952,B
9439eb0787,A
943b002d7a,A
943bd16260,B
943c54bead,B
943d43d4f7,B
943dcfccc5,A
943e969739,B
943e9d1ff0,A
943f8a72fb,A
9440a3b6a1,B
9440cdbe62,A
9440d8ef9f,B
9441797536,A
9441e66b54,B
9442cb4b22,B
9442d03bf5,A
94439fcc58,B
944433d889,A
944481f426,A
944538996b,A
944678bf93,B
944698f27b,A
9446fbca8a,A
944924a8c2,B
944a2eb134,A
944c3c793d,A
944db83000,B
944e8b722d,A
94510119b5,A
945217bbb0,B
945322ba21,B
945410fa38,A
945448e987,A
945489157b,B
945524e3a1,A
9455940047,B
9455ca4aba,B
9455dc4966,B
94573f01b3,A
945766c6c4,B
9457fa64e5,B
9458d7b5a3,A
94594f39d9,A
9459fdc015,B
945ae274d4,B
945b3cad0c,A
945be00128,A
945c021f16,B
945c9a17db,B
945d0cca6d,B
945e67b303,A
945ec044b6,B
945ec78eb0,A
9460f2cdac,B
9461eb47fa,B
946241fcc5,A
9464d57024,A
94657c02d1,B
9466c3476c,A
9469641a50,B
94697ed321,A
946b30d403,A
946b43e583,B
946b4687cb,A
946c39b597,B
946e192cb9,A
946ec4d9b5,A
946f96c863,B
947131af9e,A
9472d2bb18,A
9473064a17,B
9473fe84d2,B
9475733f37,A
947582bd3d,A
9476194ea0,A
94761fb697,B
9476c2b4ff,B
9476ecc3ce,A
947761d618,B
9479d1e2b6,A
947a36cdd5,A
947a42ab15,B
947a42d02f,B
947ce512d4,B
947e161586,B
947e6aea33,B
947e87e510,A
947ed9756f,A
947f5f9803,A
947fe0e51a,A
947fed5bf0,B
948073e5d2,B
948125d855,A
9481744031,A
9481e46262,B
9481ffd58e,A
9482479687,A
94824aaec6,A
948290ad5f,B
9483cc13b8,A
9484d54b14,B
9485f4c4dd,B
94873783e2,B
9488329f0c,A
948833bd91,B
94889a292a,A
9489b11f64,B
948bd4f115,B
948c64bb5c,A
948c850122,B
948d7a1f51,B
948d81646d,A
948d9ab4ea,A
948de04949,B
948df042a7,B
948e2f42b0,A
948e37ea29,B
948e77518f,B
948e850c2b,B
948eea8bcc,B
948f096d68,B
948f83085e,A
948faaf69a,B
94903536d6,A
9491730366,A
9491df3d08,A
94934315ce,B
94934f55b3,B
94960c3794,B
9496811e67,B
9496df7cea,B
949a446b36,B
949aae590d,A
949bb4e5ba,A
949c7e61e5,B
949e5ebc62,B
949e712e9a,B
949ec5dfa6,B
949f5e26ec,A
949f69dc3e,B
94a09f99d8,B
94a0f595fd,B
94a1118213,B
94a268e7a0,B
94a33e2542,A
94a4b4e3da,B
94a5b2420d,A
94a5b4f904,B
94a9035a86,A
94a947974c,B
94ab2aa40a,B
94abcaa020,B
94abf9b8d7,B
94ac46b492,A
94ad003c3b,B
94ad25b6e2,A
94afc86fb9,B
94b0f40404,B
94b0f6aec6,B
94b14c83fc,A
94b15f9e7d,A
94b16de6c4,B
94b17a7b7b,A
94b3839d0f,A
94b4174eba,B
94b51070c2,A
94b530b28b,A
94b536f811,B
94b76db2b9,B
94b7d913e8,A
94b83f2fb7,A
94b918a403,B
94b98c9a9a,A
94b9957267,B
94bd0315e0,A
94bdf25001,A
94bff2a3af,A
94c02ef7de,B
94c091590a,B
94c14f5249,A
94c1e463b6,A
94c2d833c2,B
94c2f4335b,B
94c461beeb,A
94c50479df,A
94c7221c21,B
94c8039e80,B
94c89561e5,A
94c8fa4b78,A
94c95fe363,A
94c9bb415f,A
94caa41fe4,B
94cac24f40,B
94cb4716bb,A
94cb63d214,B
94cb77eac3,A
94cc450349,A
94ccada33a,B
94cdbc6946,B
94ce150681,A
94ceb4154e,A
94cf16006c,B
94cf17af00,A
94cf71c195,B
94cfa917ae,B
94d0760c41,A
94d0df6d6b,A
94d1e29a7c,B
94d207c724,A
94d22ee1ad,B
94d2abbae0,B
94d3235abe,A
94d4090a74,B
94d4b0db5d,A
94d51f45ed,A
94d5a2d41a,B
94d5ec3c80,A
94d667e98f,A
94d78720f5,B
94d88200f4,B
94d8cd4f4b,B
94d8feb77f,A
94dab24a99,A
94db0de2f3,A
94dbfa9757,A
94dcde6368,B
94dd5c99f8,B
94dd6a37c0,B
94dd923439,A
94e08a6e0c,A
94e1d1ae0a,B
94e214e14b,A
94e2f7e078,B
94e53d5798,A
94e611fcdf,A
94e639665a,B
94e6b7c04a,A
94e6cd7439,A
94e6e5d740,B
94e71f3c75,A
94e74d114a,B
94e771fece,B
94e7e2ef53,B
94ec05db1e,A
94ec59c065,B
94ed357ee8,A
94ed5bd9e1,B
94ee05a2cd,A
94eea994d3,B
94eee1de66,A
94f1836792,B
94f1e7eb00,B
94f28a1ff5,A
94f2914717,A
94f3d48dc8,B
94f400d9df,B
94f476146c,A
94f59db384,A
94f5a3534e,B
94f684dc50,B
94f6c14a29,A
94f7742957,B
94f79f3a29,B
94f7a34239,B
94f804ecf8,A
94f99a0fad,B
94fb269b25,A
94fb85c40f,A
94fc3cc7b7,A
94fc41646b,A
94fca569f1,B
94fcc2d1cc,A
94fcca1317,B
94fda46096,A
94fec685c5,B
94fed8ee8d,A
94ff361059,B
94ffa2dcf8,A
95001f15fe,B
9500e69f73,B
95019b2dd4,A
95026124f0,B
9502bd9070,A
9502c03fa3,A
9502ff3da4,A
9503c09b18,B
9504d02fab,A
9504e30e97,A
95060c5864,A
9506875e49,B
95080c4e7a,B
95083278e5,B
9509519b69,B
950983a143,A
9509cb712a,B
950a63c1a6,A
950a7c872f,A
950b107451,A
950b3ea8fd,A
950b799aba,A
950c230cc4,B
950f2690ab,B
950f6d168b,A
950fd380d2,B
95110d0490,A
9511d17840,A
95126d999c,A
9512a1ca76,B
9512adeb45,B
9514118f16,B
95152f3049,A
95160d6a64,B
9516456f91,B
951781b1cc,A
9517aaee3d,B
95180d2cfe,B
9518e46853,B
9519aec8a7,B
9519fb1ca7,B
951a93fd56,B
951b14e669,A
951b78910f,B
951babd628,B
951cf0d6e8,A
951e48ea87,B
951e4bddeb,A
951e99f7c5,B
951f745401,A
951fec1a33,B
9520eb3383,A
95213ffbe1,B
95225192a5,B
952290909a,A
9522dc6d47,B
952382a0f0,B
9524b3618b,B
9526057ca4,A
95277e9c3d,B
9527f153fa,B
952805a27a,B
952822c13b,B
9528f72f4c,B
9529913e85,B
952a1bee0d,A
952a919c63,A
952b122eea,A
952dad1eed,A
952ddf8b7a,A
952e6e7845,A
952e7eb480,B
952f15d53b,B
9531414f2f,A
9532b62ae1,B
9533a52460,A
9534f25929,B
953518430d,B
953672e91a,A
9537b39e38,B
9538977c14,B
9538aec528,A
953b618417,B
953c424954,A
953c7c0119,A
953dab60bd,B
953db90c53,B
953f93781b,A
954132599f,B
9543096cd2,B
95437e5cd7,B
95438e5908,A
9543996922,B
9544171346,A
954456d2c7,B
9546e8cfa4,B
9548235a7f,A
95483b54ed,B
9548de61c8,B
954971f358,B
9549da3d6d,B
9549ee1cb8,B
954a02b2fc,B
954ab334f5,A
954ba8560d,A
954c202d31,A
954c52a17f,A
954c62bdad,B
954c9b026a,B
954d1f803e,B
954db7fb2e,A
954e049961,B
954e35dd85,B
954fe45919,A
954fee8ef6,A
95528aa5bd,A
95538d369e,A
9553e6a7c6,B
9555a2ed3c,A
9555e54449,A
9557a02615,B
9557afc74d,A
9557cce300,B
95584e6184,B
9559242cd5,A
95595bfefc,B
9559c30448,A
9559e83bbf,A
955a3bd4d2,A
955bc8ce87,B
955be0a0cc,A
955cc28612,A
955ccd46a4,B
955cf409df,B
955fc78883,B
956004b4a3,A
95605ed5a0,B
9560e3d19e,A
9561493bd7,B
9561e7e64b,A
95620a5f59,B
95624d8391,A
9563affc25,A
9563d29705,A
95641199b9,A
95644c5420,A
956474ad83,A
95653bc44d,A
956572cc83,B
9566fff1db,A
956742407c,B
95682862f6,B
9568d5f2de,B
9569932855,B
956a1ba994,A
956d90c909,B
956ee836a4,B
95704f8bf7,A
95705c47e8,B
9570ac8587,A
9571747d15,A
95718d160a,B
95727bac86,B
9572a9b94c,B
9573fd25d1,A
957513e7af,A
9575add056,B
9578149577,A
957856827d,A
9578b88e00,A
9578d4fe98,A
9579b28e1e,B
9579c3f97c,A
957a5958a8,B
957a837321,A
957ae95198,A
957b0b6a1e,A
957bd84e69,B
957bf6a88b,A
957c05af2a,A
957e849e7f,A
957ed03f4b,A
957ed548b9,A
95823ea3a8,A
95832981d2,A
95839a196f,B
9584a52498,A
95851622b8,B
9586874929,B
9586f44c5e,A
95871f71eb,B
95873b6567,A
9587d0f998,B
958932cd00,A
958a05d73a,A
958a53c2f6,B
958ac5bfac,A
958acf3e31,A
958b8e91bb,A
958c53abee,B
958d282a08,A
958d565465,B
958da00e87,A
958df60e12,B
958e831af0,B
958eb5e012,B
959044e123,B
95908172fe,B
9590adb717,B
9591ba3c4e,A
9591f33303,A
95922d78a0,A
9592669533,A
95926bf5f4,A
95932a9837,A
95946bc8ab,A
9594e7ebb9,A
9595d5b699,B
959642c516,B
9597428434,A
9599427ed0,A
959ba07712,B
959c6e900d,B
959e04c32e,A
959f0a215f,B
95a1133568,B
95a20c002d,A
95a373a0ad,A
95a37cf815,B
95a3cca172,B
95a43b8865,A
95a44259cf,A
95a4ad23be,A
95a6d7e95f,A
95a78b498f,A
95a7f09752,B
95a874473c,B
95a9d04310,A
95a9f79c70,B
95ab868d14,A
95acad5bc9,A
95ace33060,B
95ad04b2c9,A
95ad4606a1,A
95adb99441,B
95ae2fb769,B
95ae4f02ce,B
95ae75b296,B
95af3a9635,A
95af5c8f58,B
95afb0dd2e,A
95afc6f466,B
95b1257136,A
95b1654476,B
95b179820c,A
95b17d6163,A
95b302aac8,B
95b32faa2c,A
95b3ae809a,B
95b3cdb4cd,B
95b41eaacc,B
95b4793239,B
95b4f39cd2,A
95b57d5874,A
95b60bae6b,B
95b61f5fff,B
95b6592a0a,B
95b680621c,B
95b6afadcc,B
95b86c21f8,B
95b9c1247b,B
95ba6070d7,A
95bee8d999,B
95c0319ff2,B
95c06206ab,A
95c0b68143,B
95c25e413c,A
95c31ac3d4,A
95c398ef07,B
95c43f331b,B
95c65f6879,A
95c68e8deb,B
95c77c178a,A
95c783d01e,A
95c8ce97a5,B
95c91d7f13,A
95cb68e880,B
95cc400566,B
95cd99456b,B
95ce51427d,B
95ce69b063,B
95cf43c44a,B
95d2b21e88,B
95d2cf0ca5,A
95d311841d,A
95d3561b71,B
95d3669570,A
95d37b218f,A
95d3b91bfd,B
95d58cebd1,B
95d5eb50dc,A
95d6094e85,B
95d8022d8d,B
95d84f75ea,B
95d8bbc1cd,A
95d8e544ad,A
95da59c4ed,B
95da6608c0,B
95dbb06eca,B
95dbb29047,B
95dbc357fb,A
95dc1c0365,A
95dcb0b10e,B
95dd95d6dd,A
95df799ba3,B
95df7e2ce2,A
95df952cc6,B
95dfcb21ba,A
95e1ef5132,B
95e314140b,A
95e4217ede,B
95e4ebbd56,B
95e61ebca6,B
95e62ee66d,A
95e701c0f7,A
95e7c221c6,B
95e7e25e21,A
95e8a8755b,B
95e90e3ba9,B
95e9775d6d,A
95e9b9ce44,A
95eb104515,B
95ebec154c,B
95ec798d4d,A
95ed62c7fe,B
95edea11bb,A
95f05859d0,B
95f1d19b3f,B
95f2495709,B
95f479c201,A
95f4a162e8,A
95f4ebc396,B
95f5c3e2cd,A
95f5d4ef9c,B
95f5fcf609,A
95f5fe9cfe,B
95f62ba428,B
95f64d086e,B
95f77eea03,B
95f77f2bbd,B
95f9104568,A
95f9304906,B
95fad414ab,B
95fbff7206,B
95fecbb45e,A
95ff05ae61,A
95ffbff14b,B
960016827a,A
96002733bc,B
9600ff79a6,A
960146fd6d,B
9602e7a637,B
96041afaae,B
96045cf237,B
9605edf094,A
960612dda7,B
9606874dd5,B
96077cf27c,B
9608942afb,B
9608d30b51,B
9609623e8c,A
9609bece6c,B
960a05385a,B
960afcee41,B
960ba6a5a7,A
960bb2ca0f,B
960c190488,B
960caa6bff,B
960d8b3e6c,A
960e222056,A
960f9bfcc8,A
96139e3114,B
9613bf9b33,A
96144aa0a9,B
9617918065,B
961793d57d,A
9617b0a54a,A
961835f930,A
9619ee5a2a,A
961abca820,A
961bbb4a8c,A
961c8ed246,B
961e315a33,A
961e572d1d,B
961ef45aad,A
961f84405f,B
9620725f03,B
96233db32c,A
9624bae577,B
9628457134,A
962953d713,B
96295e28d4,B
9629c66be6,A
962a116e8b,A
962a808f79,B
962a824a29,A
962b72563b,B
962bcd749e,B
962c143cbe,A
962d9af6c7,B
962d9bd2ae,B
962ea23f06,A
962f095717,A
962f40d9d0,B
96308bcc7b,A
9630982612,B
96312c5883,B
96313fedfa,A
9631697b0b,B
963197b7a0,A
9632a32768,A
963336f811,A
963420dc7b,A
9634885f24,B
96349b8c9a,B
9634b234e5,A
9634b81132,B
9635097742,B
9635fc3ce3,B
96361a9704,A
9636293b91,A
963678f134,A
96368cbf6e,B
96372dcf64,B
9637eb95c0,B
9637ebe943,A
9638106fe6,A
963ac225f7,A
963c09a8ea,A
963c322eb5,B
963ce0dfe2,A
963d2bda49,B
963d647cd4,A
963ddd4e39,A
963e23befc,B
963ee1446f,A
96413874d5,B
9641de39f2,B
964328511c,B
96442f6dab,A
964463a86f,B
9644c41e2d,A
96459b24c5,B
9645bded67,B
9645e541b0,B
9647a6139e,A
9648b8d09c,B
964954e6a1,B
96496b2d9c,B
964a151f47,B
964cef04ba,A
964cfd201d,A
964d70e874,B
964e0d5bba,B
964f61e631,A
96502ed089,A
96513370ce,A
96520fd85b,A
9652c7f2c7,B
965361b727,B
965448da7a,A
965459fd1b,B
96546d350f,B
9654788b50,B
9654d051e7,B
96559a8cc4,B
9655d7c112,A
9655f1e1a2,B
96560a1607,B
965632afb1,A
96567cb492,B
9657c00d6f,B
9657ca8661,B
965888a9aa,A
9658f49ce7,A
965922fb3b,B
965a0364e8,B
965a209036,B
965b16646b,B
965c3af703,A
965c6f3779,B
965cfd534e,A
965e474c16,B
965f936773,A
96603a894d,A
96604ef57b,A
9660bebe6a,B
96617ee710,B
9663886dc3,A
96646fd928,B
966478f629,B
9665781fc9,A
9666168434,A
966647df79,A
96674ec076,A
96681a1535,B
9668891468,A
9669ba9010,B
9669c80ce1,B
966a0186f3,A
966a0819f3,B
966a247235,A
966b5fbe32,B
966c29a213,A
966ccdca1f,B
966d8272a5,B
966d88f702,A
966da992ed,A
966db3952e,B
966e7656d3,B
966f9b9717,B
966fae4c9b,A
966fd2e5e2,A
96701f7910,A
967062c436,B
96719fd829,A
96721b4d44,A
96738a0c46,A
967427738f,B
9676342bf7,A
9679dfaa61,B
967a181e33,B
967b109648,A
967c4453a1,A
967db3ffa5,B
967f2d78f0,B
967f6edfc4,A
967f7b6c2e,A
967ff319f0,B
9680141ea5,A
968052b9ce,B
96818e03de,A
9681aa9152,B
9681c488b7,A
968276b915,B
9682eca8c5,A
9683900e6a,B
9683e1a271,A
968460b6e9,B
9684b11c25,B
96872e6bc1,A
9687789526,B
968883c8d0,B
9689f9b636,B
968ad21ac4,B
968b2c20ee,B
968ca3c47a,B
968ce3b610,B
968cf93e10,B
968cff0126,A
968d11b0a8,A
968dbe4a0a,A
968de80397,B
968df78d05,A
968e6580c6,B
968eafac46,B
968ee9bbb0,B
968f843f46,B
968fe9886f,A
96903773fb,A
9690ec8e55,B
9691624d79,A
9691a0200e,B
9691a9ac4c,A
9692692b0c,B
9692dfceda,B
9692f03d5b,A
9693d4645c,B
9694051686,A
9694cd7043,A
969550acd4,A
9695594700,A
969559a42f,A
9695ada463,A
96960e5a51,A
9698abba46,B
969a8d5065,A
969ad683fd,A
969bab432f,B
969bfd9d6f,A
969c00c165,A
969c2c00aa,B
969cfa793a,B
969ea66487,A
969ec0e05d,A
969ee5a7cd,A
96a096a840,A
96a0afb5f8,A
96a1014e37,A
96a17d51d4,B
96a19a717c,A
96a1cbc83b,B
96a2183442,A
96a39414f1,A
96a5abff58,B
96a6379b41,B
96a733d926,A
96a80a36dc,B
96a8806fea,A
96a8fe4e56,B
96a93faa51,B
96a99286be,B
96a9caa48e,A
96ab4d7935,A
96ab9f3325,A
96abe250d6,A
96ac591288,A
96ac7ab468,A
96ad0e0505,A
96ad5b9ad5,B
96ade80221,B
96ae04383a,A
96aef4968f,A
96afbc0103,A
96b047c6ff,A
96b06e8c39,B
96b283257a,B
96b31d866a,A
96b4041d18,B
96b58a87fc,B
96b6d3ca4c,B
96b7ad3923,A
96b7e77e42,B
96b82231fd,B
96b8d28ce4,B
96b99c246e,A
96ba9779f1,B
96bba5fdbf,A
96bc2ffb6e,B
96bc402783,A
96bde2f31d,B
96be8888a4,A
96bf32e39e,A
96bfad816d,A
96c0641f2f,B
96c08c9134,A
96c0e36f74,A
96c1e477f8,B
96c2713819,B
96c273c2be,B
96c2d8eca6,A
96c511fed9,B
96c5800583,A
96c596a29e,B
96c6471cbc,B
96c7268c16,B
96c74b1992,A
96c76e2d4c,B
96c7f583f3,B
96c87ffe0b,B
96ca0f12cd,A
96ca323f82,B
96ca7b1ce9,A
96ca7e6acf,A
96cbad70d3,A
96cc85e757,B
96cd99606a,B
96ce52c54f,B
96cee7042d,B
96cf6365d5,A
96d054a964,A
96d0d4de72,A
96d0fa0e9c,A
96d2370113,A
96d349ab0e,A
96d367e793,A
96d4f31d47,A
96d5ea4d55,B
96d76d166e,A
96d8344a2d,A
96d854b12d,A
96d9e27d50,B
96dbfe8abb,A
96dc57a2e2,A
96dc59ca43,B
96dcd6cbd9,A
96dcfdd212,A
96dd1116d1,A
96dd36d9a3,A
96dd5589c4,B
96de6a4274,B
96dee2a685,A
96df684563,A
96e03bf0c8,A
96e0430ed6,A
96e0db20a2,B
96e1486997,B
96e238f361,A
96e2ac9d50,B
96e31b37fe,A
96e461a8f4,B
96e511e46a,B
96e51d4847,A
96e52f9354,A
96e65cc309,B
96e6e30fce,B
96e73b1214,A
96e74bfeae,B
96e823bb3f,A
96e96eedd0,A
96e9ac99ae,A
96ea368de8,A
96eb8f8e57,B
96ec4ab3bb,B
96edc810e2,A
96ee090ce3,B
96ee2f4145,B
96ef4af4bb,A
96ef943019,B
96efb1bac7,B
96f093842e,A
96f18ca7b0,B
96f1bbe114,A
96f3432f2a,B
96f537396a,B
96f55a37fd,A
96f5bb8cb2,B
96f64a4ae6,B
96f898efe1,B
96f9ae2d0c,B
96fa9ddc65,A
96fc421116,B
96fccb6575,B
96fd106ce6,A
96fef170ce,B
97008ed3d4,A
9700e06237,A
970182cea9,B
970201f33f,A
97023f6f82,B
97035075d4,B
9704fa69c4,A
970509c603,A
9707720e45,B
97086b283b,B
97091277b8,B
9709aa924e,A
970a0174f6,A
970a2d5fcc,B
970b542d68,B
970ba0e003,A
970c700ac8,B
970cc03107,A
970d3f28a5,B
970dfddc78,A
970fcf9781,B
9712176d4d,B
9714417b5e,B
9715d8c733,B
97163dc0d3,A
9716831071,B
9716a4302a,B
97178fdc65,B
9718065814,B
97197f6cf3,B
9719b08963,A
971a67c390,A
971ad4152f,B
971b0b0b10,B
971bd48fb6,B
971d687495,A
971d88b9b6,B
971e2b1f3f,A
971f9ba094,B
9720e147a2,B
972117c866,A
9721e27839,B
97220de120,B
97225249ac,B
9723100281,A
97232e15f2,B
9723bb213c,A
97252bc177,A
9725eafb9f,A
97272a20f2,A
9727dfeb91,A
9728ca1adc,A
972b129df7,A
972d6d87fa,A
972db51eb2,B
972e918577,B
972eb9e522,A
972ec65cbc,A
972f3848e6,B
972f4d0dec,B
972f5435b6,B
972fc4e937,A
97305787ea,B
97327e9f49,B
973305fafa,A
97343a6f35,A
97351d0e39,B
97357f7c4c,B
9736a48e3e,B
973741a8ae,A
973846a52a,A
9738d13d48,A
97390154a4,B
9739164e12,A
973a51c058,A
973ad9c3ab,A
973afa8947,A
973b2bc0e9,B
973d21cd61,A
973dca9bc5,B
973e3f901c,A
973e5e7fe0,B
973f9ad269,A
974088a8dd,A
974168ac96,B
974209a236,B
974352d237,A
9743549b56,A
974363d388,A
97457b0735,B
9745868069,A
9745e280b5,B
97463f6904,A
974673dbbb,B
9746c970b2,A
9746d700f8,A
97471a5cd9,B
9747a09dc9,A
97499ce34a,B
974a05f44e,A
974a1c6a1d,A
974a2d4c41,A
974a4004f5,A
974a5c6736,A
974b5e1ce0,A
974bc0c445,A
974e4841ef,B
974e6b7f3d,B
974eca0757,A
974f236d6e,A
9750082813,B
9750284bc4,B
97508159f7,B
975148302c,B
975304ea29,B
975393f6b6,A
9753dbc211,A
97546603b3,A
97547ddcb6,A
9755b771ae,A
9755bd7dc2,A
975646f216,B
97565b2e51,B
97567f720d,A
9757ca439e,A
975937b0cc,A
975afe91e6,B
975bb4f50d,A
975c623cb9,B
975cf4959b,A
975e2437d0,B
975f4e6598,B
975fdc0e49,B
97607b9121,B
9760975113,B
976113f56c,A
97616db5ae,B
976172cdff,B
9761a6918d,A
976383d9d1,B
9764ab0e1f,A
9765156e40,B
9766235b1e,A
9766610410,A
9766c799d4,A
9766f941e8,B
97675e2771,B
976793c231,A
976874ca57,B
97688b0a2f,B
976a30fe88,B
976ad5be98,B
976aee478e,A
976b89403a,B
976d2f2cd5,A
976d4d37e3,A
976ff88d5e,B
97700be95f,B
97708d9e23,A
9770a0d9a9,A
97727d0bfd,B
9772e9c8c8,A
977570ae47,B
9776de3590,A
9776e69efb,A
9776f9048a,A
977794f3aa,A
97780e7f48,B
97795a7b19,A
9779f67c69,A
977a54f7db,A
977a9bafdf,B
977ae4be9a,A
977b966588,A
977c8e5bcf,A
977ce45b82,A
977ce846b5,A
977cee1341,A
977e04d880,B
977e29f8ab,B
977e2ef796,B
977ed2e59f,B
977f1ab84e,B
9781483965,A
9782730d3d,A
97839516a8,B
9783aaedb7,B
9783df2eef,A
97860956d4,A
97867fd433,B
9787806e58,B
97879777f0,B
9788a45e7e,A
9788ac5000,A
9788f2cec8,B
978951d98f,B
97895e03e0,A
978a3d47a0,A
978dcee23f,A
978f81fbf4,A
9790c3f3f9,A
9790ff3fb7,B
97934b50b3,B
97941a4ce2,B
97941c00c2,B
9794bfd492,B
97953e1f98,B
979548305a,A
9796041ab0,A
979663930c,A
97970d53f8,A
97977b340e,B
97982b82c5,B
979852ffb8,A
9798adcf47,A
97994f16c1,B
97995c8dbc,A
979b7fe215,A
979bbc8c44,B
979cbf1931,B
979cd6bb72,A
979d56041f,B
979ddf1ccb,B
979e7d6854,B
979ed61c29,B
97a0ad82fa,B
97a18687bd,B
97a223a4f0,B
97a2299014,B
97a3721413,B
97a465c4c9,A
97a4fbcf8e,A
97a50f5af3,A
97a75b7ea3,A
97a8f580c0,B
97a98f83d9,B
97a9b75ade,A
97aa7e7e2a,A
97aa957630,A
97aaa4068b,A
97aac3b74c,B
97aac905b4,B
97abacafc1,A
97abdf0a55,A
97ac402132,B
97acf25976,B
97ad73d83d,A
97ad785a8a,B
97adf946dd,B
97ae549f05,A
97aecb7eee,A
97af2f06d2,A
97affa4fae,B
97b09a3b13,B
97b0b5d26d,B
97b168487d,B
97b24fb289,A
97b2daf4c2,A
97b3499518,B
97b465e7f9,A
97b583d177,B
97b5fb05e1,B
97b6536cb3,B
97b7f6b2ed,A
97b849ca7c,A
97b8d875a5,B
97b9847333,B
97b99a104a,A
97b9e765ec,A
97ba936b83,B
97bbb38812,A
97bbefd403,A
97bc96291c,A
97bdf9bf1b,B
97bec3309e,A
97bfba4ba8,B
97c07ee166,A
97c402f4d3,B
97c409bdd7,B
97c4f4c91b,B
97c5c394d1,A
97c649af2b,A
97c6606749,A
97c7018d64,A
97c701f8ca,B
97c7e36d0d,A
97c926fa32,A
97ca1d0de1,B
97cb76d182,B
97cb7ce6d1,B
97ccd4ccae,A
97cd49122f,A
97cdba497c,B
